x,y,sentiment
0.03802854506767535,0.07441064971071402,positive
0.06441499427614898,0.1313230489186601,positive
0.8200145318435657,-0.4637741416781761,positive
0.1418033588931716,0.2845603142904854,positive
0.7598317139751759,-0.3077365422015098,positive
0.09387466409320404,0.1335240947651629,positive
0.07351359908653671,0.16313158976904124,positive
0.16700578713858105,0.05231702604655219,positive
0.20207715253183445,0.11135553303431907,positive
0.05903613354261877,0.1250944668117047,positive
0.12239295233479477,0.22113722422451226,positive
0.14871119991472004,0.10872135563822583,positive
0.12274459096201731,0.030436384478172582,positive
0.013738554636839605,0.020470003922115274,positive
0.04936291906643425,0.07159908905690769,positive
0.05795391479092522,0.11388258205818919,negative
0.10079526483716793,0.23761809070987877,positive
0.30752105831644844,0.13269557153614306,positive
0.24265776411762124,0.10389428056561727,positive
0.04700039313762308,0.11291001062481687,positive
0.2095217305347214,0.14378998040993676,positive
0.02993175980356781,0.04656106528035494,neutral
0.07998430163994558,0.16313354216438136,positive
0.044560094424113496,0.06751310608869958,neutral
0.12814436413368294,0.015298703696142044,positive
0.10433043685909509,0.19432068473591288,positive
0.14638306487259056,0.00676912075329671,negative
0.1551690064506109,0.056677065510881884,negative
0.10674703650568748,0.22795086906714782,positive
0.11349587668056028,0.20292362746645473,positive
0.2035372786992052,0.1205801486373108,positive
0.07312083817310888,0.14000774620001644,positive
0.23303915813402035,0.27495005569061126,positive
0.20285651936331278,0.22774100180890847,positive
0.26574891184745897,0.07993470762994272,positive
0.10405146189051559,0.1568172038286531,positive
0.11189229238784011,0.18637159851751853,positive
0.03725586349275595,0.07393156935554888,negative
0.07326905851388563,0.1642867466146861,positive
0.30571615341054886,0.026736184816967653,positive
0.8200145318435657,-0.4637741416781761,positive
0.04051556477114208,0.0990307420736925,negative
0.039343207897967455,0.10629538977967674,positive
0.2729260534205419,0.01271845597647558,positive
0.7838636282957188,-0.3176069736609619,positive
0.05329030222354473,0.14191481449841936,positive
0.032851527845518896,0.07745401506982097,positive
0.03630275475829755,0.04757077437632413,negative
0.10984596706625151,0.2128512178122123,positive
0.06323401429279973,0.13790495326214972,positive
0.06618751279093643,0.1516250096547859,positive
0.03165137096582053,0.057134134408535715,negative
0.1782119875870668,0.14981884871202114,positive
0.00587221632301395,0.011359571250582855,negative
0.10574204770761562,0.20606742871325978,positive
0.043878795506497384,0.0783148692883444,positive
0.7598317139751759,-0.3077365422015098,positive
0.13513129103712335,0.07494394547800144,positive
0.11982346225427157,0.19559153282789213,positive
0.034267127419497556,0.07644498415187437,positive
0.04063749763394481,0.13858732850419622,positive
0.010567847594157754,0.02523351061598095,positive
0.010314236099824674,0.013324488445480306,negative
0.1025309896820181,0.23110350825923448,positive
0.03632828788064276,0.06680633376563393,negative
0.2043908720451202,0.19683622718026372,positive
0.06716531348370468,0.17781319383872918,positive
0.09430285174351838,0.14765419591539775,positive
0.1695821595907057,-0.035400038756136315,positive
0.0,0.0,positive
0.21383619356902128,-0.03752864128809426,positive
0.03110394708305177,0.07981628491954551,positive
0.18806716136758636,0.08965474619410298,positive
0.07271341702628446,0.21322008669114473,positive
0.2449955641883235,0.1336819885576795,positive
0.03325153739051218,0.07903105126029432,positive
0.15896833283844441,0.14935851760662575,positive
0.05292047458900314,0.10182743889329039,positive
0.0748839417704248,0.15657672874780026,positive
0.06321061976135697,0.17573755222932363,positive
0.04121478113002285,0.10582241780701862,positive
0.03406752716770482,0.0617273246857307,positive
0.16790357883486898,0.14527131691588258,negative
0.12593773067757522,0.035316865309316284,positive
0.033739963090759995,0.09971391546230528,positive
0.19569994983663602,0.0823305359620897,positive
0.04126451752307204,0.10096848769519298,positive
0.15756756242317016,0.20605082262095312,positive
0.07074152628787206,0.12856008002485944,positive
0.08958703375454839,0.18898872358955632,positive
0.007309804374078536,0.012858924054376766,positive
0.04501837965764901,0.11466599240638324,positive
0.013002800115240827,0.02163160610633245,positive
0.16057966082461486,0.07439122176351215,positive
0.16038155633316145,0.17760368826979675,positive
0.03428839691873021,0.06230404908597426,negative
0.07340065137345761,0.20751127359717672,positive
0.18732764066581203,0.2051479535225994,positive
0.06078110199817715,0.19379729352352162,positive
0.06081856312509769,0.14513592751243573,positive
0.2895387116554775,0.16050413598713484,positive
0.1029063183083774,0.23307795718659413,positive
0.014432683588627522,0.021855232687833334,negative
0.009104514822186464,0.01981948111124212,positive
0.06391735140134247,0.12202509420494598,negative
0.11814324038837566,0.183889940974708,positive
0.04405887600885073,0.0630293781284453,positive
0.05404861613187922,0.11608417229252868,negative
0.22379509435811537,0.19114418635414138,negative
0.1663577097541666,0.14588402949825172,positive
0.13717825705310127,0.2820168860324647,positive
0.013500128766890671,0.02555646170791336,negative
0.32259642028093466,0.09952001602056704,positive
0.104326151172743,0.23928620195082617,positive
0.30355515330302507,0.09373605946797417,positive
0.1173028101186558,0.24901426252835493,positive
0.02673849014606386,0.05053412184631379,negative
0.3419421362034579,0.060459743783210354,positive
0.1238856193177008,0.2783407397209536,positive
0.17674276304160147,0.22735630828570086,positive
0.09916208823125656,-0.0187254450478588,positive
0.022249078554220834,0.04050429446523098,negative
0.11083442581295963,0.2360036557317833,positive
0.06334100758606875,0.16065206178618746,positive
0.08133677694049278,0.15437188743557032,positive
0.18147345706776954,0.07204011710369736,positive
0.19536715901253202,0.06995371626918746,positive
0.059434725269954365,0.11699265898078101,positive
0.12601854309033236,0.21315979047827852,positive
0.2734547697744369,-0.09691257021193991,positive
0.021803947374381898,0.04127580796677814,negative
0.02613436465961839,0.04749060136426324,positive
0.10998699737640931,0.237484562666352,positive
0.27632403502336983,0.06337471702256305,positive
0.25306270305142897,0.10854411052042794,positive
0.03478261040571127,0.06708396727331996,positive
0.03735770020227848,0.08384948225295392,positive
0.12000496349834996,0.2363191396527318,positive
0.09409712525789612,0.1771569454500914,neutral
0.05183018883308724,0.05356451600832844,negative
0.01817196912254078,0.028868939484165832,positive
0.18774076976569462,0.19890881656620452,positive
0.03335869157601166,0.059646905944348454,negative
0.09181552142827337,0.1522748017404584,positive
0.03669825751756665,0.07790993115379484,positive
0.078824884971714,0.14200568383797146,positive
0.08168300891677494,0.16702494028828277,positive
0.18884481698354266,0.11362897405929473,positive
0.0649323502928907,0.15351208151068033,positive
0.1762421168662715,0.11053711993337238,positive
0.11802697158929411,0.20111110053814418,positive
0.11477188161662528,0.21863838451032408,positive
0.039885051258356445,0.12835519332829812,positive
0.04353414744405484,0.07989485352465697,negative
0.1260501250612887,0.20818750657211404,positive
0.18143014008605565,0.036973602629793115,positive
0.08003896043705268,0.1752050401980467,positive
0.05235662214408499,0.10769220573550235,positive
0.10991746951945802,0.21246287503837663,positive
0.7838636282957188,-0.3176069736609619,positive
0.0914942157282168,0.20493111535705616,positive
0.3516224118325815,-0.10623213396791784,positive
0.04482171118083011,0.10947118781264419,positive
0.2996689199576772,0.009953830996036,positive
0.0873401382466302,0.18024253589533662,positive
0.0444912947227563,0.13454362265492956,positive
0.06209246970747121,0.21372299425115177,positive
0.09713597100875976,0.2043837983317871,positive
0.2912939326830285,-0.016545867189532673,positive
0.12322135912308256,0.17778679538287528,positive
0.0701270410190377,0.1434663750259472,positive
0.06260783416888671,0.12698027551254162,positive
0.12489232243366474,-0.016354959546780807,positive
0.04097688692563071,0.07255179925996985,positive
0.15483327046748985,0.1371694574836091,positive
0.03459739013357018,0.06543627265237403,positive
0.020115647512355082,0.033908000023307544,neutral
0.09134625443716472,0.2612146482055975,positive
0.03731494883631981,0.11333273790237743,positive
0.1323425649832806,-0.043378615856157765,positive
0.0519885462039654,0.1046006260019698,negative
0.06283748974286978,0.12625439901474908,positive
0.08811150109259089,0.14726862212149905,positive
0.049049669205056774,0.07170091392356644,positive
0.08115958115286466,0.17602939690233124,neutral
0.033447807837189286,0.04870831582132589,positive
0.15151537054954223,0.12735055762054293,positive
0.1697430370694578,0.03657503037029497,positive
0.015907587315733166,0.028961829926628418,positive
0.08495046313957708,0.14626374957324495,positive
0.3547918693443929,0.10246926366673276,positive
0.039999354034400456,0.05742563910163443,negative
0.029467428574304462,0.03482599168772839,neutral
0.07849488129075609,0.16215424395149733,positive
0.06642582509266487,0.13214964759154652,positive
0.086202221373131,0.21294262265993594,positive
0.05638055319722271,0.14477513901496047,positive
0.07462616058386744,0.1773341886436575,positive
0.13178919793185961,0.05306909992865516,positive
0.37760737278588863,0.12112074021582514,positive
0.06850381179874493,0.11403949134131548,neutral
0.0821405618711022,0.1626162447467418,positive
0.06413028976208131,0.12238831489372833,positive
0.10647993689126366,0.16976393572602158,positive
0.24774243758029835,0.12562439700133568,positive
0.04972722771199929,0.10260145863212683,positive
0.09375358039778765,0.21137434847310824,positive
0.20689967136500695,0.06491193748628639,positive
0.059537300636742056,0.15228940765339904,positive
0.010575472051971067,0.014724635091359711,neutral
0.07173838558973199,0.14239686427375312,positive
0.12109117847302356,0.036693898442683275,positive
0.11698761273616963,0.045847513796652244,positive
0.14763151562170293,0.13490393587062402,positive
0.0573074393078677,0.10636638778751027,positive
0.22095525010780023,0.1722322621132813,positive
0.17040394150388913,0.024792596386252697,positive
0.06435344902075835,0.13843454592860097,positive
0.002280598216346293,0.0038845129107942114,neutral
0.8200145318435657,-0.4637741416781761,positive
0.0378420860838028,0.08486483893547628,positive
0.3865076084074609,-0.04075263696222582,positive
0.05161462703356105,0.06013786636324512,positive
0.03828999822774941,0.0549194008678603,negative
0.1841628701148574,0.34736617672189124,positive
0.23139956532490374,0.132190603672681,positive
0.09261921602867654,0.22681479010441755,positive
0.08300843144384132,0.19247315250657931,positive
0.016265206725098492,0.02673014262616772,positive
0.02674503318188198,0.04918893475278455,positive
0.07300181963109893,0.1553247315517333,positive
0.037010631234361734,0.06968112055899174,positive
0.05529484847692878,0.11588483788067286,positive
0.13828444857644115,0.12592527087487373,positive
0.04400296321090491,0.08260083933805001,positive
0.046335163007361804,0.10093954005020381,positive
0.20128302402559733,0.10952277653793815,positive
0.007201693150796929,0.014383800848105486,neutral
0.010326662241685127,0.01574104537164984,negative
0.14652995313285727,0.04763190681549761,negative
0.02497772926225018,0.04192700108008657,positive
0.08492896727038288,0.2023200801082605,positive
0.07664624629561374,0.12903754772470852,positive
0.09375358039778765,0.21137434847310824,positive
0.23318417791603363,0.04361938473763581,negative
0.0013668529618118615,0.002803650565670669,positive
0.04628672624154842,0.07221049668666263,negative
0.0869362867966029,-0.010281683685615823,positive
0.05218590653427361,0.12389769363310787,positive
0.04377155121599048,0.07717201245807033,negative
0.15390340923346313,0.04381218484709749,positive
0.1451193508896865,0.3446165459589898,positive
0.15290189176098073,0.03216109515067706,positive
0.18740158538888918,0.038155935284831355,positive
0.02333366057125164,0.04721476034742401,positive
0.02854682141117946,0.06543007879711098,positive
0.09055301626113828,0.18658138475967398,positive
0.46730489202825637,-0.04669627690488473,positive
0.07245004575011564,0.15685482611206883,positive
0.08225410359377663,0.19415936742802842,positive
0.1190031183317816,0.23695687115552194,positive
0.13741163374863127,0.08321751170938418,positive
0.01492905184145985,0.028946584249288445,positive
0.040258428575780304,0.07548386558817466,negative
0.0859066874271998,0.13150939653686408,positive
0.08386044565045406,0.2429865672446155,positive
0.04428405680514891,0.08632242621824852,positive
0.09191098632941912,0.21738156100302594,positive
0.12479671327741462,0.28149149847134286,positive
0.04523607918981278,0.07759602915126794,positive
0.08035229117425863,0.15785092514061044,positive
0.055653757703522426,0.11496958385584613,positive
0.2168440997578218,0.11071022499378406,positive
0.045176783963545006,0.11317770893419173,positive
0.12173439081414242,0.24129275888149637,positive
0.13616998504954575,0.21095466992559953,positive
0.10123108537157645,0.21005699675196737,positive
0.016406093888376858,0.03818440697187784,positive
0.0,0.0,positive
0.37172225485561317,0.09010898990591457,positive
0.055485048849028454,0.12336095623847725,positive
0.13270525186214677,0.05927594677551341,positive
0.12290526928678008,0.0015916015120427166,positive
0.008157011644291924,0.01628766509332932,negative
0.20659298026352713,0.11226099000566678,positive
0.060846024741331155,0.10943792134358157,positive
0.14513416960638872,0.06063520770302582,positive
0.01861677342153454,0.042237645233290134,positive
0.10391910123418625,0.1975918744917735,positive
0.23767813779317323,0.07405039667098402,negative
0.059004960163413105,0.13457208402255225,positive
0.06928451145002278,0.1831718340370631,positive
0.09392208273693374,0.21726182783641612,positive
0.0799007725716354,0.15110638945383598,negative
0.05055844263251482,0.1166619171698949,positive
0.10570558975326814,0.23025956079539278,positive
0.08907007056871617,0.20418204727404318,positive
0.13787116216800313,0.30375074564530835,positive
0.17672187551899146,0.16551053799311333,positive
0.04959636733143793,0.06056258923062363,positive
0.10225108725676423,0.03576384466159236,positive
0.8200145318435657,-0.4637741416781761,positive
0.16985245745664218,0.3742965738675048,positive
0.09737792483594715,0.1464563943442448,positive
0.3559746556392399,0.2090441143039959,positive
0.05491700914255324,0.12148836296210312,neutral
0.026097457348642467,0.03590008609564587,positive
0.8200145318435657,-0.4637741416781761,positive
0.04742559368592921,0.12233909604318663,positive
0.1788008882022921,0.11582974469923826,positive
0.24486762356590727,0.04540922106532284,positive
0.7598317139751759,-0.3077365422015098,positive
0.013935640434233901,0.02829195780518163,positive
0.09137938188274417,0.20125151633610966,positive
0.050255701788789964,0.141131789286809,positive
0.13085084792196675,0.05719914571645023,positive
0.07540536434184171,0.14126811671003695,positive
0.04838713098781835,0.1266218423886672,positive
0.2673476161981729,0.04388428651097138,positive
0.03173661215043549,0.07583077709070224,positive
0.1626451110309159,0.10620792106235023,positive
0.03614719894184907,0.11539742646752665,positive
0.0886444560075227,0.16821517936127853,positive
0.045107906002092635,0.08613176697982652,positive
0.11753775462359584,0.24678797938010874,positive
0.18816800951538784,0.18734626299754195,positive
0.005899676166072349,0.008360630821188373,negative
0.032842544141750994,0.046052794272926564,positive
0.10526902320699325,0.21198576148134748,positive
0.2912681780256335,0.11358026013901407,positive
0.30571615341054886,0.026736184816967653,positive
0.031236383676152717,0.059906018453583385,positive
0.16653339738790687,0.0521479616596606,positive
0.1540012170392179,-0.008421276311388426,positive
0.08050659016868564,0.21414063281789442,positive
0.055056884262973026,0.11244531277105825,positive
0.04807751783102997,0.08938226951642182,negative
0.02338575294516403,0.04723499430883614,positive
0.5106746461429507,0.09189450495274423,positive
0.13096905557935395,0.2785677090662432,positive
0.07898330830484306,0.15256013250883155,positive
0.013705262655145354,0.017747446299841763,negative
0.07627791310872148,0.24968603959520566,positive
0.7838636282957188,-0.3176069736609619,positive
0.8200145318435657,-0.4637741416781761,positive
0.8200145318435657,-0.4637741416781761,positive
0.2578594851577253,-0.0446715757391571,positive
0.07283802464949522,0.13478391804634202,positive
0.0694795408516402,0.09245810968875952,positive
0.08707488067398736,0.16496650132545976,positive
0.048722406907358067,0.12115960748042723,positive
0.08882251991057682,0.18185081339852677,positive
0.12027851593899543,0.2277595588911299,positive
0.03954001393247861,0.07769314162907769,positive
0.05825163622445683,0.13188759312591603,positive
0.046175078639977614,0.09807574904169411,positive
0.2004275865400048,0.03807787627249349,positive
0.06078110199817715,0.19379729352352162,positive
0.22363286405886906,0.08349237079886877,positive
0.10426078728503767,0.19234894786397758,positive
0.1102906139878136,0.2554790745726792,positive
0.046010784892809006,0.09941151057710944,positive
0.07691392315650802,0.12156452916757048,positive
0.062183485038197726,0.11920432839559035,negative
0.05998100369706891,0.1663112866378301,positive
0.040600661100895906,0.047443723961540014,negative
0.1469361156420623,0.07137761256777347,positive
0.08255141905076659,0.11971186588514718,positive
0.10712476327206463,0.2262728609519411,positive
0.09344752063239616,0.22617696410075552,positive
0.0792950559589526,0.17876526552012606,positive
0.06198189301077347,0.13241522161950997,positive
0.07464256013514052,0.13843771320434792,positive
0.073368027883515,0.16589519055573776,positive
0.08457118616954534,0.14852971891340547,positive
0.04951252000367751,0.12735709380733926,positive
0.011700349924626688,0.024857325729440678,positive
0.15917825289219667,-0.006330630119258156,positive
0.08921785832674016,0.17105135410481362,positive
0.11696361482410683,0.2518368799407979,positive
0.04065830148055934,0.07723310019947224,negative
0.12277483146736332,0.07694609545071716,positive
0.031025688273006995,0.035500754873944995,negative
0.12755644707116232,0.0281957624907024,positive
0.017697502092217498,0.03305215621623398,positive
0.002024607924685213,0.0028937578675303235,neutral
0.27900061076301996,-0.04923408775766829,negative
0.27872982401174823,-0.028273426152653446,positive
0.005944198868543939,0.01022136735692771,neutral
0.1278832663018927,0.21177712965364015,positive
0.05572068789899768,0.14052736599772067,positive
0.04407664636514628,0.10267047433644867,positive
0.05911457400045192,0.08974185749662732,positive
0.07497720010692653,0.16545440555960214,positive
0.020519384829769567,0.04184858351750928,neutral
0.08867556107936403,0.19654989266359096,positive
0.05221475750084633,0.11838135426474408,positive
0.10390254403281171,0.2955016060823732,positive
0.2507067285083033,0.14757486107257844,positive
0.1750213799957911,-0.06303596657754933,positive
0.05701313090021198,0.11581824135335173,positive
0.03843009900225397,0.09386042074569545,positive
0.2518850546893041,0.11943391520442478,positive
0.15754094384901488,-0.034711575388302086,positive
0.11158671607132817,0.2548018869625762,positive
0.18116010704302904,0.1902868833682839,positive
0.08875824665486998,0.19371600111767856,positive
0.09930766149259952,0.18329917178595162,positive
0.6427493985610696,-0.19418980711414632,positive
0.183823869594781,0.09809287569076208,positive
0.07367588492948628,0.14540258509473863,positive
0.09375358039778765,0.21137434847310824,positive
0.3992921641916744,0.2475765199432057,positive
0.12788293455882868,0.2205735164434987,positive
0.026881611735946477,0.03420790226742285,negative
0.46730489202825637,-0.04669627690488473,positive
0.059889387700816636,0.160874535643361,positive
0.03201205728603755,0.07221274786252226,positive
0.26764217586732425,0.09577383080422083,positive
0.10028636418331262,0.16614551811505718,positive
0.15645378224620107,0.08964711118375869,positive
0.2548611140680937,-0.031165420881125595,positive
0.092034282740413,0.17722402545227967,positive
0.2539962889196381,0.07532634024594687,positive
0.045170044065009546,0.11642661943173392,positive
0.36432586874513473,0.0587166167403617,positive
0.288429264331717,-0.08721342839751248,positive
0.05863469703714453,0.1427027915911301,positive
0.03249325298251654,0.04655197410533584,negative
0.07614352905721569,0.19706213143753543,positive
0.4021249384067915,0.04761571317031729,positive
0.2666274857882997,0.0974720440410948,positive
0.10377190670677713,0.261726016231148,positive
0.08944192118947421,0.1935100222257241,positive
0.04698806206356592,0.10159823975946616,positive
0.11341096216636425,0.22989508619934668,positive
0.2818496621158484,0.12015111873091394,positive
0.07579564289613405,0.1998464614252641,positive
0.09375358039778765,0.21137434847310824,positive
0.03754379817115836,0.073576200342567,neutral
0.015370029138169315,0.024350480797169772,positive
0.18641768926287358,0.11781949023853314,positive
0.14220609099071663,0.08694922576904002,positive
0.23023916193756716,0.06304813239636921,positive
0.08885179346117886,0.2615636001866308,positive
0.08116846902676053,0.17868131237746013,positive
0.1452418604314288,0.3330525145208651,positive
0.06218929230017934,0.11800997738871316,positive
0.12955468599429104,0.23010529738308672,positive
0.05248412028578272,0.12331285630849996,positive
0.045260632900657884,0.09853724752997522,positive
0.5564340534517821,-0.11549899994908666,positive
0.09577856435587345,0.19023468435123578,positive
0.11140828300610077,0.20795256681908372,positive
0.10700353615323376,0.22184044604873907,positive
0.009504555654896442,0.013521080589722002,neutral
0.07823132438614433,0.21235386644508236,positive
0.03070827929662915,0.057415518299767904,negative
0.05074863456887497,0.10003836990159361,positive
0.07894713160788903,0.21132052968214723,neutral
0.07085954230149083,0.1595111606463108,positive
0.46378073564619066,0.07749332017477367,positive
0.034588013352375276,0.07300127373390435,positive
0.11053647361020527,-0.0076131288158069535,positive
0.024431984023509806,0.05162986159364639,positive
0.028427864052132684,0.06687429424198416,positive
0.09833521907137291,0.2355309644922502,positive
0.4054615953272244,0.232007406635612,positive
0.0195717574439606,0.028707337126548688,positive
0.10546671212130976,0.16819968037658636,positive
0.14749631736233093,0.051290526580932826,positive
0.07782389042086363,0.1515712530387565,positive
0.04742200285845168,0.1210318450206322,positive
0.07685215201941625,0.1466657997032224,positive
0.07457329567714041,0.12189792833389414,positive
0.011619944265416383,0.021467442927663723,negative
0.8200145318435657,-0.4637741416781761,positive
0.15278026417843046,0.08296683116147971,positive
0.3193890030546413,0.1824884118559113,positive
0.14884689618786706,0.09152824034111322,positive
0.0983665419119286,0.18748219197886337,positive
0.25993223448227987,-0.008599962415170918,positive
0.05071984921762337,0.1185749402817264,neutral
0.8200145318435657,-0.4637741416781761,positive
0.21997770939814343,0.07762267500341928,positive
0.033681499713105655,0.042906781457746575,neutral
0.2719112891549283,-0.10053421590310818,positive
0.18361018637472706,0.19559076062263323,positive
0.8200145318435657,-0.4637741416781761,positive
0.04751547868472766,0.09403779372903831,negative
0.04151113978303808,0.10167011801162672,positive
0.0676705268006672,0.11098689234295238,positive
0.1648589513634235,0.3464449285802151,positive
0.3320591076208129,-0.10189861349606696,positive
0.03023960527228917,0.03010894525182007,negative
0.3323989965473468,0.1115252347678467,positive
0.18688807472813745,0.05116327676301806,positive
0.1934464189069878,0.18137965380906879,positive
0.08024885003875071,0.15292315600531114,positive
0.46730489202825637,-0.04669627690488473,positive
0.05327839993870743,0.12909223404745332,positive
0.2582349726898824,0.08412021126433944,positive
0.058669010396485775,0.12665723285227476,positive
0.09959531077713955,0.178131062155756,positive
0.13919395930126743,0.3438585071797865,positive
0.06369958394601825,0.11630525582054309,positive
0.18225089500681216,0.02426514208091673,positive
0.06162864008661449,0.16103945041858903,positive
0.21143583442990907,0.10010087020973381,positive
0.1914365100324571,0.0748089545215958,positive
0.16550739282632476,0.14032523188984158,positive
0.014768330470363616,0.030887467719034653,positive
0.05404936819195688,0.12325218412173815,positive
0.14825086842570875,0.06192498188300315,positive
0.05105481587885735,0.11375588370422078,positive
0.11940615716927383,0.24617048852062962,positive
0.15153989137581517,-0.021335168943231748,positive
0.1004509086988406,0.20495001479385452,neutral
0.17668450626135795,0.1164624770056245,positive
0.06948948917324693,0.1495478181215228,positive
0.20364313358937483,0.026931872437572887,neutral
0.11882572970121068,0.26834403271018975,positive
0.05873853104538684,0.1293850909188069,positive
0.3128065523780543,-0.022148308579716197,positive
0.1468347579946011,-0.03487127358072072,positive
0.09951520701790151,0.22023935398651517,positive
0.08754397164688303,0.19933404105898703,positive
0.22435787223156411,0.011512496884902721,positive
0.009293126019733963,0.017157589328478422,negative
0.07003504795350479,0.12631915458826243,positive
0.08513738228594667,0.045675373281331186,positive
0.045889794391636964,0.07573653511813863,positive
0.056316927752825284,0.14741895923139792,positive
0.09123546946280177,0.19432048737225574,positive
0.09914237117668245,0.2783695942121763,positive
0.028941736053902677,0.07157760303900294,positive
0.12120568473265851,0.2693947234785074,positive
0.0907020234570054,0.18879696356776957,positive
0.07976929465599733,0.0033286870316659345,negative
0.033182399126305134,0.07751876198672224,negative
0.01029875359247866,0.02474728323178073,positive
0.25993223448227987,-0.008599962415170918,positive
0.04227363486252943,0.0632770782270769,positive
0.1401008529871465,0.09714716440723407,positive
0.03592873775066769,0.075082497574443,positive
0.049267980241909225,0.06558294635222918,positive
0.11532346372738055,0.014502618888260644,positive
0.034776974963531465,0.07652285763129227,positive
0.8200145318435657,-0.4637741416781761,positive
0.17115682490795997,0.07090828344090627,positive
0.16927281684502862,0.11541068238305782,positive
0.33952484993522164,-0.008818329321898083,positive
0.05755924205044401,0.07814242850970393,positive
0.1847658476884551,0.07786501610455426,positive
0.1413299399797929,0.06825793426278927,neutral
0.05686702825289976,0.10941165385658963,negative
0.23477429418993764,0.1625720594549833,positive
0.3463935038562537,0.15592543080922797,positive
0.09570372299606517,0.2801594866036936,positive
0.10967994852722801,0.2287699234014636,positive
0.14030457876839067,0.33118298889438674,positive
0.039311060898926824,0.06545503818231824,neutral
0.02410688169082204,0.05017889485667994,positive
0.056180953594141145,0.11072069854505319,positive
0.02754749828151952,0.06731036537180866,positive
0.23440309745085725,-0.09095958589729335,positive
0.05628456808565041,0.11926369066526415,positive
0.1076101996455265,0.2462510918324835,positive
0.013928885282641633,0.03765824815647725,positive
0.24785467601134367,-0.009794864951810143,positive
0.03160369593042622,0.07160061693117897,positive
0.09436856891619526,0.20088637930387385,positive
0.0516750103008159,0.1640753583199654,positive
0.18806118457827511,0.06547342170716412,positive
0.09840385540667283,0.15444975024585167,positive
0.08374431630595025,-0.0028412704035999433,negative
0.22669183743559468,0.05396222094578223,positive
0.03440507428249991,0.06669668439047029,positive
0.06679277189958169,0.17264416900201424,positive
0.027245906030032845,0.07349875631067304,positive
0.1806492162954727,0.08158522245968607,positive
0.002838675620318965,0.0037157081622056364,neutral
0.08023045555809029,0.18599858875520722,positive
0.13548221016292658,0.09172887293949998,positive
0.002055739805987333,0.004279314905185662,positive
0.05458544354193132,0.12630316570285266,positive
0.058583664624436954,0.11135368507928557,positive
0.059312508714675256,0.11079031515748232,positive
0.04439645488176094,0.08777325119367205,positive
0.06773159763882663,0.1523849650767623,positive
0.08074745851427603,0.18960395644709876,positive
0.09064977351023656,0.13896194070648443,positive
0.10761486103239803,0.24547639746166983,positive
0.06336699875701801,0.17633550954006763,positive
0.006613552805353321,0.012404831229418538,negative
0.025000343860605408,0.06400857795882713,positive
0.04690051270071162,0.11109732573850269,positive
0.04137226228217067,0.09753927772070128,positive
0.038806532749364096,0.10984786050121073,positive
0.1315617546101966,0.2621886798483015,positive
0.8200145318435657,-0.4637741416781761,positive
0.8200145318435657,-0.4637741416781761,positive
0.2195399644859556,0.24253471727684797,positive
0.06619522286787795,0.13755856119206114,positive
0.002005964512907319,0.004990273993004371,positive
0.08105739374748455,0.12954556058738445,positive
0.1255358677573303,0.2961394439949437,positive
0.13791960025868208,0.035350037440516874,positive
0.12426186342701048,-0.006667724905580563,negative
0.06377831020192856,0.09452863494922278,positive
0.0826085340810078,0.20757805730345105,positive
0.8200145318435657,-0.4637741416781761,positive
0.036567186742169105,0.06895371511098236,positive
0.12763792311098504,-0.020705326018484186,neutral
0.06381048476776913,0.10580840913850195,positive
0.061187626368963736,0.06752016432458102,positive
0.10413431344146021,0.19487090007951938,positive
0.11164708351582696,0.05824422189175863,positive
0.07505128254163537,0.20193549704357813,positive
0.25993223448227987,-0.008599962415170918,positive
0.01665474623220445,0.03271895172751006,positive
0.04800642303096948,0.10830691403068522,positive
0.20476828679922573,0.05468282917844217,positive
0.11507410685848005,0.1983219111336467,positive
0.06304305504349082,0.14030349698932074,positive
0.004478636548473259,0.005880592968898854,negative
0.03110394708305177,0.07981628491954551,positive
0.12744678703709944,0.32172623076387147,positive
0.09159376072596531,-0.024077935722751364,neutral
0.16475417403185943,-0.03558542347005627,positive
0.21230770874004548,0.22261813969488442,positive
0.25676723324270984,0.10187053319617768,positive
0.007139548183860048,0.0128422626023867,positive
0.07696006457050047,0.1414926999278656,positive
0.12652108518099464,-0.0006180823862019631,positive
0.01333030862876498,0.027582899715124006,positive
0.0833854155134926,0.13625658633413373,positive
0.07503764469321055,0.13966896986938807,positive
0.04617255053735476,0.1286446454828457,positive
0.0030596543569465433,0.005278619621164646,positive
0.03606704910469114,0.07774625399327854,positive
0.19190518301993328,0.09696285013768859,positive
0.05817433750403942,0.12122889746874692,positive
0.09632992153582684,0.22967069513578947,positive
0.16664485203640433,0.08097425601037601,positive
0.11507820951670641,0.23938380548149493,positive
0.08249987503884196,0.18488947959787755,positive
0.07012554821133382,0.11915887339512507,neutral
0.07589082030410331,0.11538083868935398,neutral
0.24872649367806285,-0.08118913649419594,positive
0.8200145318435657,-0.4637741416781761,positive
0.032072863457144614,0.08967708149278254,positive
0.05022992950063977,0.07389098678186429,positive
0.12013517872795319,0.2866211203946579,positive
0.21922172833358827,0.4137535669743169,positive
0.08374834832426636,0.11954416747967814,positive
0.025029564974501484,0.0494303841972279,positive
0.041709293082122505,0.09027490468422253,positive
0.15909531981878336,0.03770766953788782,positive
0.07637971303348921,0.1475284243255439,positive
0.06293427529439513,0.1198184075691607,negative
0.07141926535208644,0.09923411488219261,positive
0.29768929782876313,-0.0827366880551036,positive
